"storeLocation","customer.gender","customer.age","customer.email","customer.satisfaction","couponUsed","purchaseMethod"
"San Diego",M,50,jek@ojbuk.ls,3,FALSE,"Online"
"Denver",M,38,ilejuw@ca.td,3,FALSE,"In store"
"Austin",M,63,za@cej.tr,5,FALSE,"Online"
"Seattle",F,61,apo@ohe.az,3,TRUE,"Online"
"Denver",F,37,elno@duflo.eh,5,FALSE,"Online"
"Seattle",F,24,zoz@sus.lt,4,FALSE,"In store"
"Austin",M,40,wozrul@zipot.mh,4,FALSE,"In store"
"Austin",F,61,bobu@kal.si,1,FALSE,"In store"
"London",M,36,inu@doreca.cu,4,FALSE,"In store"
"London",M,27,gel@pirpe.sj,1,FALSE,"Online"
"London",F,61,vuzvab@aroz.va,5,FALSE,"In store"
"Denver",M,73,mahhaaj@bagodo.cf,1,FALSE,"Online"
"Austin",F,57,aczu@aksanniv.mq,4,FALSE,"Online"
"Denver",F,43,juvzalu@kole.th,5,TRUE,"In store"
"San Diego",M,27,kiwamo@wotomu.ga,4,FALSE,"Online"
"Seattle",F,25,kugakgat@mivobbuc.cd,5,FALSE,"In store"
"Seattle",F,59,vakve@job.af,2,FALSE,"In store"
"Seattle",M,49,mordap@ho.us,5,FALSE,"Online"
"Austin",F,42,zu@buukune.fr,5,FALSE,"Online"
"Denver",F,19,leupaij@vos.rs,4,FALSE,"In store"
"Seattle",F,31,gikip@tas.rs,5,FALSE,"In store"
"Seattle",F,68,luhemi@jas.gs,4,FALSE,"In store"
"Seattle",F,56,ozetoz@sac.si,5,FALSE,"In store"
"Seattle",F,60,madfo@gefhok.ng,4,FALSE,"In store"
"Seattle",F,58,luumaja@fur.za,5,FALSE,"In store"
"Denver",F,59,ko@rolwoh.bt,5,FALSE,"In store"
"Seattle",F,31,mivhi@aseluzno.sz,5,FALSE,"In store"
"Seattle",F,65,sohzirze@ho.ai,5,FALSE,"Online"
"Denver",F,40,nob@le.mq,5,FALSE,"In store"
"Denver",F,40,vi@be.pg,4,FALSE,"Online"
"Seattle",M,32,vojo@wecepfit.va,4,FALSE,"Phone"
"New York",M,56,fa@huw.org,3,FALSE,"In store"
"Seattle",M,59,tinzevor@jiis.co.uk,4,FALSE,"Online"
"Austin",M,17,su@mop.sr,5,FALSE,"In store"
"Seattle",M,51,mak@giit.uz,3,FALSE,"In store"
"Seattle",F,63,dizoclo@epeonzul.bf,1,FALSE,"In store"
"Denver",M,23,besni@bofudu.gn,3,FALSE,"Online"
"Seattle",M,54,zu@panu.th,4,FALSE,"In store"
"London",M,45,al@ezebam.net,3,FALSE,"In store"
"London",F,46,havgadfo@bak.tp,5,FALSE,"In store"
"Denver",F,62,denwi@somjufbum.co,3,FALSE,"Online"
"Denver",M,51,arbe@agiit.li,4,FALSE,"In store"
"Denver",M,75,fa@gubif.gi,5,FALSE,"In store"
"Austin",F,62,tese@nisku.fj,3,FALSE,"Online"
"Denver",M,62,maegimil@iwsijam.dj,2,FALSE,"In store"
"New York",F,42,fesvoge@fof.pr,4,FALSE,"In store"
"Denver",F,61,ofusum@li.gn,1,FALSE,"Online"
"Denver",M,57,co@duebivow.mh,5,FALSE,"Online"
"Austin",F,62,hirro@ur.ru,4,FALSE,"In store"
"London",F,41,erugir@mihet.my,4,FALSE,"In store"
"Seattle",M,21,ul@owa.kr,5,FALSE,"In store"
"London",F,70,vetacen@ulipet.bj,4,TRUE,"In store"
"Seattle",M,33,awob@an.br,5,FALSE,"In store"
"Austin",M,33,cidgi@vodo.tz,4,FALSE,"Online"
"San Diego",F,32,ziehku@tukpi.md,1,FALSE,"In store"
"San Diego",M,27,co@fav.de,2,FALSE,"In store"
"San Diego",F,39,ti@cahguh.im,5,FALSE,"In store"
"Denver",F,29,cul@kisvase.su,3,FALSE,"Online"
"Denver",F,33,veckis@giggufes.il,5,TRUE,"In store"
"San Diego",M,34,imha@ra.br,5,FALSE,"In store"
"San Diego",F,42,we@pog.gb,5,FALSE,"In store"
"Seattle",M,39,guc@pa.sb,4,FALSE,"In store"
"San Diego",F,50,usbonu@ruduw.sd,5,TRUE,"In store"
"San Diego",F,30,foc@orovu.to,2,FALSE,"In store"
"London",M,42,zi@duhihgim.nu,5,TRUE,"Online"
"Denver",M,39,um@bigop.uy,3,FALSE,"Phone"
"San Diego",F,20,osrusof@ravoriza.sm,5,FALSE,"Online"
"London",F,40,ibi@baug.pk,3,FALSE,"Phone"
"Seattle",M,53,fuf@rikav.sl,4,FALSE,"In store"
"Seattle",M,41,ko@birga.in,1,FALSE,"Online"
"London",F,30,kegzuh@bok.hk,2,FALSE,"Phone"
"New York",F,37,tet@jad.ci,5,FALSE,"Online"
"Denver",F,36,fesditven@los.com,5,FALSE,"Online"
"Seattle",M,64,guagdu@ergih.rs,4,FALSE,"Online"
"Seattle",M,40,lidzap@vohkowoti.eh,4,FALSE,"In store"
"New York",F,33,kafon@tutudre.mx,2,TRUE,"In store"
"London",F,68,bogoane@mueroug.hu,4,FALSE,"Online"
"Denver",M,33,virojum@to.ky,5,FALSE,"In store"
"Denver",F,56,tev@mefcahzaw.af,3,FALSE,"Online"
"New York",F,41,wikkopab@hevun.lu,4,FALSE,"In store"
"London",F,38,kolnaubu@bulisov.ps,4,FALSE,"In store"
"New York",F,38,lahobcu@femi.im,5,FALSE,"Online"
"Seattle",F,24,ekfim@hu.fm,5,FALSE,"In store"
"Seattle",F,36,gizga@rebfog.ch,4,FALSE,"Online"
"Denver",F,63,mirbunos@kota.bo,4,FALSE,"In store"
"Denver",F,40,pivicek@rees.me,4,FALSE,"In store"
"Denver",F,38,jucjopse@pim.hu,5,FALSE,"Online"
"Denver",M,39,vewihga@du.kh,3,FALSE,"In store"
"New York",M,33,leijrib@jabel.uz,4,FALSE,"In store"
"Seattle",M,17,viwnepec@rew.ps,3,FALSE,"In store"
"Seattle",M,73,jaf@etop.th,4,FALSE,"In store"
"New York",M,68,gozudi@ku.ge,4,FALSE,"Online"
"London",F,72,cutki@gap.st,3,FALSE,"Online"
"Denver",M,46,vulenro@cas.mn,4,FALSE,"In store"
"London",M,39,zilha@fec.vc,3,FALSE,"Phone"
"Denver",M,44,ribage@jetagef.np,3,TRUE,"Phone"
"Denver",F,57,ba@waipa.eg,4,TRUE,"Phone"
"Denver",F,38,ca@muvoz.tz,3,FALSE,"In store"
"Seattle",F,25,fifov@duredwi.ck,5,FALSE,"In store"
"London",F,18,sawosa@lu.tm,5,FALSE,"Phone"
"New York",M,34,keusiofi@imofa.si,5,FALSE,"In store"
"Denver",M,55,gaw@idic.cr,3,FALSE,"Online"
"Denver",M,38,sugidlu@hepab.bn,4,FALSE,"In store"
"London",M,42,omziz@wevzajog.mc,5,FALSE,"In store"
"San Diego",F,45,opi@wov.lk,4,FALSE,"In store"
"San Diego",F,56,otiopzi@ji.nr,5,FALSE,"In store"
"San Diego",F,47,zepula@wu.aq,5,FALSE,"Online"
"Denver",F,43,le@saz.cn,5,FALSE,"In store"
"Denver",F,40,di@celothiz.be,3,FALSE,"In store"
"Austin",M,35,omebijo@ku.ba,5,FALSE,"In store"
"Austin",F,39,tarcanji@awitaja.gp,1,FALSE,"In store"
"Denver",M,19,aj@na.cn,5,FALSE,"In store"
"Seattle",F,48,we@vodel.ar,5,FALSE,"In store"
"New York",M,42,kaftija@zaej.ga,4,FALSE,"Phone"
"London",M,69,nobeha@dimev.tg,4,FALSE,"In store"
"Seattle",F,53,ibasi@tashec.lc,3,FALSE,"In store"
"London",M,28,tuw@jozemim.me,4,FALSE,"Online"
"Denver",M,52,gafeko@mit.pa,5,FALSE,"Phone"
"London",F,47,wap@tamedos.ar,1,FALSE,"In store"
"Denver",M,45,hoawase@ebzudis.zw,5,FALSE,"In store"
"Austin",M,57,zuvac@so.gt,5,FALSE,"Online"
"Seattle",M,46,curev@ze.gs,3,TRUE,"In store"
"San Diego",F,37,ribfo@ewves.ws,5,FALSE,"Online"
"Austin",F,64,lottuc@fedkuze.gn,3,FALSE,"In store"
"New York",F,46,sew@co.gb,5,FALSE,"Online"
"London",M,44,us@wif.dk,3,FALSE,"In store"
"Denver",F,42,pahan@ug.es,5,FALSE,"In store"
"Seattle",F,49,la@gaega.lc,2,TRUE,"In store"
"Seattle",F,43,gugen@anikovob.tv,5,FALSE,"Online"
"New York",F,41,doivco@reonu.hr,5,FALSE,"In store"
"New York",F,38,jifec@irtu.ve,4,FALSE,"In store"
"Seattle",M,37,ambewbik@cidfedu.tl,4,FALSE,"Phone"
"Denver",F,51,sifav@mutijri.uy,3,TRUE,"Online"
"Denver",M,44,forowob@sosovfe.tv,4,FALSE,"In store"
"San Diego",F,25,cujhicfug@gafjep.lt,5,FALSE,"In store"
"New York",F,29,puhwo@awtib.se,5,FALSE,"Online"
"Denver",F,61,zo@zucve.nl,3,FALSE,"Online"
"Denver",M,45,cir@ofonolu.fm,4,FALSE,"Online"
"Denver",F,57,jofliha@enoc.mu,5,FALSE,"Online"
"Denver",F,31,lofku@dawcagez.ni,1,TRUE,"In store"
"Denver",F,51,agowo@vaje.ma,5,TRUE,"Online"
"Seattle",M,23,gozsinas@efisepo.es,4,FALSE,"In store"
"Denver",M,27,nilkac@da.kr,5,TRUE,"Online"
"London",F,53,geduf@ubado.dm,5,FALSE,"Online"
"Denver",M,45,inle@lagutceb.eg,4,FALSE,"In store"
"New York",M,47,dapobhoc@afu.net,1,FALSE,"In store"
"Seattle",F,17,duz@pamot.mo,5,FALSE,"In store"
"Denver",F,73,wav@isusiso.rs,3,FALSE,"Phone"
"London",F,30,ok@buw.kp,4,FALSE,"In store"
"Seattle",M,63,ofikga@bobpe.cf,4,FALSE,"Online"
"Denver",M,66,jiki@if.pa,5,FALSE,"In store"
"London",M,61,kaodehu@mumije.ad,4,FALSE,"In store"
"New York",F,58,tew@ujufige.li,5,FALSE,"In store"
"San Diego",M,21,ok@ohuizoah.sx,5,FALSE,"Online"
"Seattle",F,38,bevfet@wimju.yt,5,FALSE,"Online"
"Denver",F,64,juukufaz@se.na,3,FALSE,"In store"
"San Diego",F,51,eru@mah.pa,4,FALSE,"In store"
"Seattle",F,55,voodlu@ifokeg.la,4,FALSE,"In store"
"Denver",F,51,coduhhu@uku.ma,5,FALSE,"In store"
"New York",F,31,osci@foja.me,4,FALSE,"Online"
"Seattle",M,40,erifuga@fusgeewi.pg,5,FALSE,"Phone"
"Seattle",F,60,pohu@ifa.np,1,FALSE,"In store"
"London",F,18,cutko@ukme.it,5,FALSE,"In store"
"Seattle",F,31,hagrezuz@kunnimnah.co,5,FALSE,"In store"
"London",F,63,pas@zanruncoj.hu,2,FALSE,"In store"
"Denver",M,71,kuto@romvajra.sb,3,FALSE,"Phone"
"London",F,39,ev@vupu.an,5,FALSE,"In store"
"Denver",F,37,ibam@mep.pe,5,FALSE,"Online"
"London",F,33,motzufluh@upoih.kn,5,FALSE,"Online"
"Denver",M,36,ipe@rid.bd,3,FALSE,"In store"
"Seattle",F,25,sugosfo@lavul.pl,4,FALSE,"In store"
"Denver",M,73,gihul@boszizih.sz,4,TRUE,"In store"
"Seattle",F,31,jehigah@unlit.eu,1,FALSE,"In store"
"Denver",M,62,ag@ronkuwod.iq,4,FALSE,"Online"
"Denver",F,61,od@gugolagu.na,4,FALSE,"Phone"
"Seattle",F,75,mappow@nilo.pe,1,FALSE,"Phone"
"Seattle",M,62,ra@vehujuc.ci,3,FALSE,"In store"
"Austin",M,38,va@fe.us,3,FALSE,"Phone"
"Austin",F,35,ecojizu@zahjenow.sd,3,TRUE,"In store"
"Denver",M,73,cozab@feklat.sh,5,FALSE,"In store"
"Seattle",F,75,fak@uhibiala.yt,4,FALSE,"Online"
"Denver",M,22,fow@goetge.su,5,FALSE,"Online"
"London",M,16,mefisge@warki.zw,3,FALSE,"In store"
"Austin",M,41,okrifij@zig.is,3,TRUE,"Online"
"Seattle",F,45,kumotir@hisva.ad,4,FALSE,"Online"
"Seattle",M,41,wazeja@hejge.mp,5,FALSE,"In store"
"New York",F,20,pegufotev@voba.aw,4,FALSE,"In store"
"New York",F,17,toz@dewojtu.ws,2,FALSE,"In store"
"Denver",F,31,kug@gobine.sb,2,FALSE,"Online"
"New York",F,39,du@bo.qa,1,FALSE,"In store"
"San Diego",M,24,bupunrap@zankojvab.gn,4,FALSE,"Online"
"London",F,35,vomozoina@mive.mz,5,TRUE,"Online"
"Denver",F,45,miso@mok.nf,4,FALSE,"In store"
"Austin",F,32,ga@aw.cm,5,FALSE,"Phone"
"Austin",M,18,vec@tepvaguh.hm,3,FALSE,"In store"
"New York",M,27,on@rihahku.gu,4,FALSE,"In store"
"Austin",F,23,lo@be.us,3,FALSE,"In store"
"New York",M,45,ti@balgopvit.ls,4,FALSE,"Online"
"London",M,38,gaf@vi.kw,3,FALSE,"Online"
"Austin",M,47,lu@ofi.es,5,FALSE,"Online"
"Seattle",M,50,kopre@guuza.gt,3,FALSE,"In store"
"Denver",M,40,okuhuwjaz@bul.hk,4,FALSE,"Online"
"Seattle",M,63,vot@zevrajjep.cv,5,FALSE,"In store"
"Denver",M,20,zertijis@ohepal.bq,2,FALSE,"Online"
"Austin",F,39,cutakud@konrooh.mr,4,FALSE,"In store"
"London",M,36,mi@hafwek.ly,5,FALSE,"Phone"
"London",M,45,ta@ha.bn,4,FALSE,"In store"
"Austin",M,55,lacu@cut.tt,5,FALSE,"In store"
"Denver",F,50,kebcet@uvo.pf,2,FALSE,"In store"
"New York",F,43,lagab@wiek.sc,4,FALSE,"Online"
"Seattle",M,41,damtagej@ojzasu.qa,3,FALSE,"In store"
"Denver",F,46,zutarah@tag.mn,2,FALSE,"In store"
"Seattle",M,42,duka@pi.al,4,FALSE,"Phone"
"Denver",M,49,ig@il.pt,5,FALSE,"In store"
"New York",F,39,iweret@upo.ad,2,FALSE,"Online"
"Denver",F,53,hela@kit.lv,4,FALSE,"Online"
"London",M,37,onpuk@caune.dz,5,FALSE,"Phone"
"London",F,49,laorfid@li.za,5,FALSE,"Online"
"New York",F,36,hajef@ehabupif.er,5,FALSE,"In store"
"New York",F,65,ode@gouf.ro,3,FALSE,"In store"
"New York",F,72,kadnud@difdukca.dk,5,FALSE,"Phone"
"New York",F,51,nazije@zuli.kg,5,FALSE,"Online"
"Seattle",F,33,dusivu@he.om,4,FALSE,"Online"
"Seattle",M,48,lenurlim@ivene.fr,4,FALSE,"In store"
"Seattle",M,60,ohe@jim.by,5,FALSE,"In store"
"Denver",F,53,zutka@se.pr,5,FALSE,"Online"
"New York",F,37,behha@doda.do,5,FALSE,"In store"
"Denver",M,48,puor@vodfaude.bb,3,FALSE,"Phone"
"Seattle",M,46,wiz@costouj.sz,2,FALSE,"Online"
"Denver",M,22,abobude@doz.uz,4,FALSE,"In store"
"Denver",F,46,rif@ucu.cr,4,FALSE,"In store"
"Denver",F,32,lus@kigo.th,5,FALSE,"In store"
"Denver",M,17,ignecag@hod.cl,5,FALSE,"In store"
"London",F,36,uk@zo.kg,5,FALSE,"In store"
"Austin",F,36,ab@vezvurze.uz,4,FALSE,"Online"
"Denver",F,61,butrehwof@odumetab.jo,4,FALSE,"Online"
"Denver",F,36,icref@zo.np,4,FALSE,"In store"
"Denver",F,29,zonoblad@esozav.lb,3,FALSE,"In store"
"Austin",F,46,remsuv@ho.mz,4,FALSE,"In store"
"New York",F,65,ruowose@fapokpuk.zm,5,TRUE,"In store"
"Denver",M,36,zukocodi@ki.dz,5,FALSE,"In store"
"Denver",M,63,te@zahpan.tj,3,FALSE,"Online"
"Austin",F,37,wotohgo@umajina.hr,5,FALSE,"Online"
"Denver",M,26,co@ner.ac,3,TRUE,"Phone"
"New York",M,47,piaseege@dowse.fi,4,FALSE,"In store"
"Seattle",M,38,cipetus@jupevme.tv,5,FALSE,"In store"
"Denver",M,41,willa@popbo.in,5,FALSE,"Online"
"Denver",M,39,juhdi@luidi.ci,4,FALSE,"In store"
"Denver",M,50,mi@tibu.tv,5,FALSE,"Phone"
"Denver",M,29,wewib@fe.so,4,FALSE,"In store"
"London",M,28,efi@vo.dz,4,FALSE,"Online"
"Seattle",F,57,amizuldac@luf.ec,4,TRUE,"Online"
"Denver",M,71,werca@ha.ne,3,FALSE,"In store"
"Denver",F,48,dokaco@gevip.iq,3,FALSE,"Online"
"London",M,53,deafvac@gu.tk,3,FALSE,"Phone"
"Denver",M,26,giiz@ulag.tw,5,FALSE,"Phone"
"Denver",M,36,ne@hafegena.ve,5,FALSE,"In store"
"Austin",F,55,zazipu@acisije.is,4,FALSE,"Online"
"New York",M,56,nu@juvuz.gm,5,FALSE,"In store"
"London",M,35,tupe@nivcabvov.kw,3,FALSE,"In store"
"London",M,37,ezme@wok.ky,4,FALSE,"In store"
"London",M,26,tupin@ot.uk,1,FALSE,"Phone"
"London",M,40,gorka@seiwu.td,4,FALSE,"In store"
"Austin",M,19,hebbi@rozen.rs,4,FALSE,"In store"
"Seattle",F,52,vi@vurapoj.ws,5,FALSE,"In store"
"London",M,18,witetuv@bivemace.pf,5,FALSE,"Online"
"San Diego",M,34,wuzgumje@refi.ee,5,FALSE,"Phone"
"Seattle",F,48,hoglucluw@zom.bj,3,FALSE,"In store"
"New York",M,40,tahketnid@viwu.kh,1,FALSE,"In store"
"San Diego",M,46,rum@devvop.rs,4,FALSE,"In store"
"San Diego",F,56,di@jije.km,4,FALSE,"Phone"
"Denver",F,42,nilnepa@su.fr,5,FALSE,"Phone"
"Austin",F,46,zuzgah@peg.gd,4,FALSE,"Online"
"San Diego",F,57,ze@gunipal.tc,2,FALSE,"Online"
"Seattle",F,45,bugozo@nodej.tt,4,FALSE,"In store"
"London",M,38,ugo@ru.fj,3,FALSE,"In store"
"New York",F,46,ip@asihibu.si,5,TRUE,"In store"
"Seattle",M,42,tegeopu@gaeb.lv,5,TRUE,"In store"
"San Diego",M,37,zu@feinemo.sy,5,FALSE,"In store"
"Denver",F,30,betag@cavci.eh,3,TRUE,"Online"
"Seattle",F,40,wi@iv.et,5,TRUE,"In store"
"Seattle",F,48,otnibven@eciteduw.no,4,FALSE,"In store"
"Denver",M,74,ohfe@gob.sx,5,FALSE,"In store"
"Seattle",F,55,pave@emruce.ni,4,FALSE,"In store"
"Austin",M,58,ikaze@vivakhem.ws,4,FALSE,"In store"
"Denver",F,40,dovehebo@homavep.ge,1,FALSE,"Online"
"Denver",M,17,kifrijsa@bepud.fk,4,FALSE,"In store"
"Austin",F,35,ujuefcep@cuc.gm,3,TRUE,"In store"
"Denver",M,33,mitawit@wi.ro,5,FALSE,"In store"
"San Diego",F,53,bunsic@ejgu.co.uk,5,FALSE,"In store"
"Seattle",F,62,gep@iflaf.gw,5,FALSE,"In store"
"London",M,39,risuc@so.ph,3,FALSE,"Phone"
"Austin",M,27,be@da.mn,5,FALSE,"Online"
"New York",M,37,dojukcen@zi.in,2,FALSE,"Online"
"Seattle",M,50,nuvape@ojo.gl,5,FALSE,"Phone"
"New York",F,32,dazuce@ro.vn,5,FALSE,"In store"
"New York",F,43,ewebucbuj@maphutzu.com,5,FALSE,"Online"
"Denver",M,16,kucasfu@zuf.gl,4,FALSE,"Online"
"Seattle",M,41,ateurake@ma.tj,5,FALSE,"Online"
"Seattle",M,61,bamihabi@ivcuric.gi,5,FALSE,"In store"
"Seattle",M,40,cufoca@omahepja.sn,5,FALSE,"Online"
"Denver",M,33,wu@meliw.pa,5,FALSE,"In store"
"Austin",M,36,ivfuhho@zetsu.al,2,FALSE,"In store"
"Austin",M,47,gemussit@utballe.sn,3,TRUE,"Online"
"London",F,35,esemajub@renifawoh.ne,4,FALSE,"In store"
"Seattle",F,38,elu@zicgo.io,3,FALSE,"Online"
"Seattle",F,52,bogid@saufaese.pw,3,TRUE,"Online"
"Denver",M,43,nun@wesu.ae,4,FALSE,"In store"
"Seattle",M,29,ab@bitropot.bg,4,FALSE,"In store"
"Denver",F,32,etlipe@jodtag.co.uk,5,FALSE,"Online"
"Austin",M,52,zomo@ulutezzo.ve,3,FALSE,"In store"
"Denver",M,57,coarlaz@odo.ws,5,FALSE,"In store"
"Denver",M,65,ha@ekegu.ug,2,FALSE,"Online"
"London",F,23,hefhomi@tus.wf,5,FALSE,"In store"
"Austin",M,60,pode@zimag.pr,2,FALSE,"In store"
"Denver",F,62,muc@nulo.cf,5,FALSE,"In store"
"New York",F,38,tannotuj@owi.hn,5,FALSE,"In store"
"London",F,25,koonufub@zekovmi.lu,3,FALSE,"In store"
"New York",M,41,ciija@law.om,4,FALSE,"In store"
"Denver",M,17,vaahu@cesuv.kg,4,FALSE,"In store"
"San Diego",F,49,rowju@ojal.sd,3,FALSE,"In store"
"London",M,66,uluf@pifon.ye,3,FALSE,"Online"
"Denver",M,33,dic@ra.kr,4,FALSE,"Online"
"San Diego",F,41,owdade@low.ps,5,FALSE,"In store"
"Denver",M,42,opubup@eg.er,5,FALSE,"Phone"
"Denver",M,27,odpole@kuharcaj.bz,2,TRUE,"Online"
"Seattle",M,65,guwmic@ha.jp,2,FALSE,"In store"
"Denver",M,26,motrampuw@uno.je,5,FALSE,"In store"
"Austin",F,44,jowo@tup.bi,5,FALSE,"In store"
"San Diego",M,70,soruru@mu.kn,2,FALSE,"Online"
"Denver",F,23,ukihut@tetate.ac,4,FALSE,"Phone"
"Austin",F,68,igug@peg.ni,3,FALSE,"Phone"
"Denver",F,58,horzawun@wi.sx,4,FALSE,"In store"
"Denver",F,35,ome@tudinogo.nf,4,FALSE,"Phone"
"Austin",M,51,juoka@baburjep.eg,5,FALSE,"In store"
"Austin",F,26,ho@biz.gh,2,FALSE,"In store"
"New York",M,54,be@obevbi.mc,3,FALSE,"Phone"
"London",M,44,zasiej@za.mz,5,FALSE,"In store"
"San Diego",F,60,tufe@loz.hn,5,FALSE,"In store"
"New York",M,21,no@isuwo.hn,4,FALSE,"In store"
"Austin",F,33,jernaeb@na.mw,5,FALSE,"In store"
"San Diego",M,35,mouga@boukawud.tl,5,FALSE,"Online"
"Denver",F,29,sadetu@jijoleje.bn,4,FALSE,"In store"
"Seattle",M,59,ce@vefof.net,3,FALSE,"Online"
"Denver",M,17,roculzo@bikafe.ie,5,TRUE,"Online"
"Denver",M,17,ju@rep.cc,4,FALSE,"In store"
"Seattle",F,53,tapcosu@home.nz,4,FALSE,"In store"
"Seattle",F,22,um@fapha.km,3,FALSE,"In store"
"San Diego",M,45,ha@tev.ph,5,FALSE,"Online"
"San Diego",F,60,gu@cubkuf.gl,2,FALSE,"In store"
"Austin",M,51,zivij@wah.lc,3,FALSE,"In store"
"Denver",F,61,datheg@luru.kn,5,FALSE,"Phone"
"San Diego",F,58,bi@kozisjup.vc,2,FALSE,"Phone"
"Seattle",M,19,pidos@cipo.ki,1,FALSE,"In store"
"Austin",F,29,vijkoivu@isagaza.cw,3,FALSE,"In store"
"London",M,38,mupavhi@pab.kr,5,TRUE,"In store"
"New York",M,44,mutfonolu@wifega.my,4,FALSE,"In store"
"New York",M,37,det@ref.tc,5,FALSE,"Online"
"London",F,46,wogofi@hebigija.ye,4,FALSE,"In store"
"Austin",M,37,muko@adu.pg,5,FALSE,"Online"
"Denver",F,33,ozwe@ru.dm,4,FALSE,"Online"
"Seattle",F,65,sijbere@zucel.es,5,FALSE,"Online"
"Denver",F,58,ep@dipezju.pf,3,FALSE,"Online"
"New York",M,63,hopwarid@helon.vi,2,FALSE,"In store"
"Austin",M,63,viv@tipfawa.uy,1,FALSE,"In store"
"Seattle",F,34,tusuze@afeteup.kz,5,FALSE,"Phone"
"Austin",F,36,an@raw.la,4,FALSE,"In store"
"Austin",M,36,lo@rika.km,2,FALSE,"In store"
"Seattle",M,35,hi@bowrewug.zm,4,FALSE,"In store"
"Denver",M,68,wazsartac@bob.dz,4,FALSE,"In store"
"Denver",F,31,gavka@jezuew.hr,1,FALSE,"Phone"
"Denver",M,50,niwfaguje@enoupetu.id,2,TRUE,"Online"
"Denver",F,37,putguf@nihob.ne,4,FALSE,"In store"
"New York",F,73,adi@zusnuzgu.mo,5,FALSE,"In store"
"London",F,27,anafed@ken.iq,2,FALSE,"In store"
"Austin",F,37,ponco@lehuc.eh,4,FALSE,"Online"
"Austin",F,35,faiw@hun.bi,5,FALSE,"Online"
"Denver",F,72,geovfog@getdamlaw.lt,2,FALSE,"Online"
"Austin",M,48,kossergu@maf.ac,4,FALSE,"In store"
"Denver",M,35,ipagujup@jujus.sy,3,FALSE,"In store"
"Seattle",F,61,or@gacpimi.ug,5,FALSE,"Online"
"San Diego",F,34,divugto@ubgonu.gb,4,FALSE,"In store"
"Seattle",F,48,ak@uza.dj,4,FALSE,"Online"
"Austin",M,41,boijumu@alev.co,3,FALSE,"Phone"
"Denver",M,28,vezrevus@gutzeta.bn,4,FALSE,"In store"
"Denver",F,56,nad@peh.ni,4,FALSE,"Online"
"Denver",F,63,nuefaman@soz.nc,5,FALSE,"Online"
"Seattle",M,34,bozera@sefunu.pn,4,TRUE,"Phone"
"Denver",M,26,ged@lu.bs,1,FALSE,"In store"
"Austin",M,50,do@ta.ps,5,FALSE,"Online"
"London",F,39,ihapowek@evosod.ba,3,FALSE,"In store"
"Seattle",M,45,dev@eja.af,5,FALSE,"In store"
"Denver",F,42,uwuwo@ticfugi.gn,5,FALSE,"Online"
"Seattle",F,45,efri@hiruk.tv,4,FALSE,"Online"
"Denver",F,55,ribniebo@eleow.tr,1,TRUE,"In store"
"Seattle",M,37,iv@abide.co.uk,5,FALSE,"Online"
"Seattle",M,47,cakne@anorodkaz.mn,5,FALSE,"Online"
"Denver",M,44,rotkokac@cemnowba.ly,5,FALSE,"In store"
"Denver",F,39,diw@kogu.eg,4,FALSE,"In store"
"Denver",F,35,pajeezu@lewowmub.tv,1,FALSE,"In store"
"San Diego",M,36,ugnaslap@ifurebow.cl,3,FALSE,"In store"
"London",M,74,cibabza@kid.my,5,FALSE,"Online"
"Denver",M,67,mibmav@oguurafu.cr,4,FALSE,"In store"
"Denver",F,27,lof@vuztuwit.ws,5,FALSE,"Online"
"Austin",F,51,ewpuloj@simih.dj,5,FALSE,"In store"
"Austin",F,54,ketruoc@wo.iq,1,FALSE,"In store"
"New York",M,42,colobsuf@nonum.aw,5,FALSE,"Phone"
"Denver",F,27,hud@za.as,5,FALSE,"In store"
"Denver",F,48,uzu@wenibmak.bi,3,FALSE,"Online"
"San Diego",M,48,reubtuv@furricha.nc,5,TRUE,"In store"
"Seattle",M,53,mense@fuv.cr,4,FALSE,"In store"
"Seattle",M,35,wor@malup.cv,1,FALSE,"Online"
"Denver",F,50,wolba@po.pw,3,FALSE,"Online"
"New York",M,52,kuppefu@obdefel.ag,3,FALSE,"In store"
"Seattle",M,66,ni@hucihu.sl,5,FALSE,"In store"
"San Diego",M,67,teb@va.ar,5,TRUE,"In store"
"New York",M,52,veg@cicmezog.au,5,FALSE,"Online"
"London",M,62,fibag@wipa.cx,5,TRUE,"Online"
"Denver",F,45,les@ro.dz,4,FALSE,"Online"
"Seattle",M,44,acef@ubese.mh,3,FALSE,"Online"
"Seattle",F,65,ko@ligag.yt,5,FALSE,"In store"
"London",F,51,zarokogak@zuv.lc,3,FALSE,"Online"
"San Diego",M,59,hi@paknezu.nu,4,FALSE,"In store"
"London",F,46,sagsi@hushow.nf,3,FALSE,"Online"
"Seattle",F,62,irbopi@fa.li,4,FALSE,"In store"
"Denver",F,74,nug@gase.ky,5,FALSE,"In store"
"Seattle",M,62,rake@mu.lr,5,FALSE,"In store"
"Denver",M,28,dagu@es.fm,3,TRUE,"In store"
"Austin",F,58,bovupa@mu.pm,5,FALSE,"Online"
"Austin",M,35,uka@kaj.bn,4,FALSE,"In store"
"Denver",F,32,fed@pesori.cf,4,FALSE,"Online"
"Denver",F,39,rosmavgok@hik.vc,1,FALSE,"Online"
"Seattle",M,43,kitfob@tog.au,4,TRUE,"In store"
